Car_Age,Color,Drivetrain,Engine,Sum of Fuel Tank Capacity,Fuel Type,Fuel_ID,Sum of Height,KMGroup,Sum of Kilometer,KMGroup_ID,Sum of Length,Location,Make,Max Power,Model,Max Torque,Owner,Sum of Price,PriceBand,PriceBand_ID,Sum of PricePerKM,Sum of Seating Capacity,Seller Type,Transmission,Transmission_ID,Sum of Width,Year
6,Silver,FWD,1198 cc,35,Petrol,P1E1T1,1485,50–100k,60969,G3,3785,Ranchi,Datsun,67 bhp @ 5000 rpm,Go T (O),104 Nm @ 4000 rpm,First,345000,2–5L,PR2,5.66,5,Individual,Manual,MAN,1635,2019
6,Silver,FWD,1199 cc,35,Petrol,P1E1T1,1535,0–20k,12000,G1,3746,Mumbai,Tata,84 bhp @ 6000 rpm,Tiago Revotron XTA [2017-2019],114 Nm @ 3500 rpm,First,585000,5–10L,PR3,48.75,5,Individual,Automatic,AUT,1647,2019
6,Silver,FWD,1248 cc,48,Diesel,D1I1E1,1640,20–50k,25500,G2,3995,Lucknow,Maruti Suzuki,89 bhp @ 4000 rpm,Vitara Brezza VDi (O) [2016-2018],200 Nm @ 1750 rpm,First,825000,5–10L,PR3,32.35,5,Individual,Manual,MAN,1790,2019
6,Silver,FWD,1248 cc,45,Diesel,D1I1E1,1685,50–100k,72000,G3,4296,Lucknow,Maruti Suzuki,89 bhp @ 4000 rpm,Ertiga ZDI + SHVS,200 Nm @ 1750 rpm,First,850000,5–10L,PR3,11.81,7,Individual,Manual,MAN,1695,2019
6,Silver,FWD,1248 cc,48,Diesel,D1I1E1,1640,50–100k,74179,G3,3995,Mumbai,Maruti Suzuki,89 bhp @ 4000 rpm,Vitara Brezza ZDi Plus AGS,200 Nm @ 1750 rpm,First,1011000,10–15L,PR4,13.63,5,Individual,Automatic,AUT,1790,2019
6,Silver,FWD,1248 cc,37,Diesel,D1I1E1,1515,50–100k,72040,G3,3995,Pune,Maruti Suzuki,74 bhp @ 4000 rpm,DZire VDi AMT,190 Nm @ 2000 rpm,First,770000,5–10L,PR3,10.69,5,Individual,Automatic,AUT,1735,2019
6,Silver,FWD,1368 cc,60,Petrol,P1E1T1,1640,50–100k,57000,G3,4395,Hyderabad,Jeep,160 bhp @ 5500 rpm,Compass Longitude (O) 1.4 Petrol AT [2019-2020],250 Nm @ 2500 rpm,First,1750000,15–25L,PR5,30.70,5,Individual,Automatic,AUT,1818,2019
6,Silver,FWD,1396 cc,45,Diesel,D1I1E1,1605,20–50k,42000,G2,3995,Mumbai,Hyundai,89 bhp @ 4000 rpm,Venue SX 1.4 CRDi,220 Nm @ 1500 rpm,First,1025000,10–15L,PR4,24.40,5,Individual,Manual,MAN,1770,2019
6,Silver,FWD,1493 cc,50,Diesel,D1I1E1,1645,50–100k,55000,G3,4315,Lucknow,Kia,113 bhp @ 4000 rpm,Seltos HTX Plus 1.5 Diesel [2020-2021],250 Nm @ 1500 rpm,First,1575000,15–25L,PR5,28.64,5,Individual,Manual,MAN,1800,2019
6,Silver,FWD,1497 cc,42,Diesel,D1I1E1,1627,50–100k,60888,G3,3995,Jalandhar,Mahindra,115 bhp @ 3750 rpm,XUV300 1.5 W6 [2019-2020],300 Nm @ 1500 rpm,First,925000,5–10L,PR3,15.19,5,Individual,Manual,MAN,1821,2019
6,Silver,FWD,1497 cc,40,Petrol,P1E1T1,1495,50–100k,56881,G3,4440,Lucknow,Honda,117 bhp @ 6600 rpm,City VX (O) MT,145 Nm @ 4600 rpm,First,975000,5–10L,PR3,17.14,5,Individual,Manual,MAN,1695,2019
6,Silver,FWD,1598 cc,55,Diesel,D1I1E1,1466,20–50k,32809,G2,4386,Coimbatore,Skoda,105 bhp @ 4400 rpm,Rapid Ambition 1.6 TDI CR MT,250 Nm @ 2500 rpm,First,950000,5–10L,PR3,28.96,5,Individual,Manual,MAN,1699,2019
6,Silver,FWD,1999 cc,50,Petrol,P1E1T1,1465,20–50k,22000,G2,4570,Mumbai,Hyundai,150 bhp @ 6200 rpm,Elantra 2.0 SX (O) AT,192 Nm @ 4000 rpm,Second,1465000,10–15L,PR4,66.59,5,Individual,Automatic,AUT,1800,2019
6,Silver,FWD,799 cc,28,Petrol,P1E1T1,1478,50–100k,55000,G3,3679,Varanasi,Renault,53 bhp @ 5678 rpm,Kwid RXT Opt,72 Nm @ 4386 rpm,First,375000,2–5L,PR2,6.82,5,Individual,Manual,MAN,1579,2019
6,Silver,FWD,998 cc,60,CNG,C1NG1,1675,20–50k,48000,G2,3655,Mumbai,Maruti Suzuki,58 bhp @ 5500 rpm,Wagon R LXi 1.0 CNG [2019-2020],78 Nm @ 3500 rpm,First,550000,5–10L,PR3,11.46,5,Individual,Manual,MAN,1620,2019
6,Silver,FWD,998 cc,35,Petrol,P1E1T1,1560,20–50k,20734,G2,3695,Udupi,Maruti Suzuki,67 bhp @ 6000 rpm,Celerio ZXi AMT [2019-2020],90 Nm @ 3500 rpm,First,630000,5–10L,PR3,30.38,5,Individual,Automatic,AUT,1600,2019
6,Silver,FWD,999 cc,28,Petrol,P1E1T1,1478,0–20k,11183,G1,3679,Mumbai,Renault,67 bhp @ 5500 rpm,Kwid 1.0 RXT AMT Opt,91 Nm @ 4250 rpm,First,470000,2–5L,PR2,42.03,5,Individual,Automatic,AUT,1579,2019
6,Silver,RWD,1196 cc,40,Petrol,P1E1T1,1800,20–50k,40000,G2,3675,Thane,Maruti Suzuki,73 bhp @ 6000 rpm,Eeco 7 STR [2019-2020],101 Nm @ 3000 rpm,First,509999,5–10L,PR3,12.75,7,Individual,Manual,MAN,1475,2019
6,Silver,RWD,1999 cc,66,Diesel,D1I1E1,1457,0–20k,13500,G1,5067,Delhi,Jaguar,177 bhp @ 4000 rpm,XF Prestige Diesel CBU,430 Nm @ 1750 rpm,Second,3750000,25–50L,PR6,277.78,5,Individual,Automatic,AUT,2091,2019
6,Silver,RWD,2393 cc,55,Diesel,D1I1E1,1795,50–100k,71063,G3,4735,Navi Mumbai,Toyota,148 bhp @ 3400 rpm,Innova 2.4 VX 8 STR [2016-2020],343 Nm @ 1400 rpm,First,1998999,15–25L,PR5,28.13,8,Individual,Manual,MAN,1830,2019
6,Silver,RWD,2755 cc,55,Diesel,D1I1E1,1795,20–50k,26000,G2,4735,Mumbai,Toyota,172 bhp @ 3400 rpm,Innova 2.8 ZX AT 7 STR [2016-2020],360 Nm @ 1200 rpm,First,2295000,15–25L,PR5,88.27,7,Individual,Automatic,AUT,1830,2019
6,Silver,RWD,2987 cc,80,Diesel,D1I1E1,1494,20–50k,42079,G2,5063,Pune,Mercedes-Benz,255 bhp @ 3400 rpm,E-Class E 350 d Exclusive [2017-2019],620 Nm @ 1600 rpm,First,6225000,50L+,PR7,147.94,5,Individual,Automatic,AUT,1860,2019
6,White,AWD,1968 cc,64,Diesel,D1I1E1,1608,20–50k,41000,G2,4385,Hyderabad,Audi,184 bhp @ 3500 rpm,Q3 35 TDI quattro Technology,380 Nm @ 1750 rpm,Second,3250000,25–50L,PR6,79.27,5,Individual,Automatic,AUT,1831,2019
6,White,AWD,1969 cc,71,Diesel,D1I1E1,1658,0–20k,3500,G1,4688,Ludhiana,Volvo,235 bhp @ 4250 rpm,XC60 Inscription [2017-2020],480 Nm @ 1750 rpm,First,5800000,50L+,PR7,1657.14,5,Individual,Automatic,AUT,1902,2019
6,White,AWD,2987 cc,100,Diesel,D1I1E1,1850,0–20k,13000,G1,5130,Mumbai,Mercedes-Benz,255 bhp @ 3400 rpm,GLS 350 d,620 Nm @ 1600 rpm,First,8500000,50L+,PR7,653.85,7,Individual,Automatic,AUT,1934,2019
6,White,AWD,2987 cc,100,Diesel,D1I1E1,1850,50–100k,53000,G3,5130,Dehradun,Mercedes-Benz,255 bhp @ 3400 rpm,GLS 350 d,620 Nm @ 1600 rpm,First,6875000,50L+,PR7,129.72,7,Individual,Automatic,AUT,1934,2019
6,White,AWD,3198 cc,80,Diesel,D1I1E1,1837,20–50k,34000,G2,4903,Chennai,Ford,197 bhp @ 3000 rpm,Endeavour Titanium Plus 3.2 4x4 AT,470 Nm @ 1750 rpm,First,3250000,25–50L,PR6,95.59,7,Individual,Automatic,AUT,1869,2019
6,White,FWD,1086 cc,60,CNG,C1NG1,1560,20–50k,28000,G2,3610,Delhi,Hyundai,58 bhp @ 5500 rpm,Santro Sportz CNG [2018-2020],84 Nm @ 4500 rpm,First,465000,2–5L,PR2,16.61,5,Individual,Manual,MAN,1645,2019
6,White,FWD,1120 cc,43,Diesel,D1I1E1,1520,20–50k,39000,G2,3995,Jaipur,Hyundai,71 bhp @ 4000 rpm,Xcent SX 1.1 CRDi,160 Nm @ 1500 rpm,First,551000,5–10L,PR3,14.13,5,Individual,Manual,MAN,1660,2019
6,White,FWD,1197 cc,37,Petrol,P1E1T1,1515,0–20k,16652,G1,3995,Ahmedabad,Maruti Suzuki,89 bhp @ 6000 rpm,DZire VXi,113 Nm @ 4400 rpm,First,691000,5–10L,PR3,41.50,5,Individual,Manual,MAN,1735,2019
6,White,FWD,1197 cc,37,Petrol,P1E1T1,1530,0–20k,11874,G1,3840,Mumbai,Maruti Suzuki,82 bhp @ 6000 rpm,Swift ZXi AMT [2018-2019],113 Nm @ 4200 rpm,First,725000,5–10L,PR3,61.06,5,Individual,Automatic,AUT,1735,2019
6,White,FWD,1197 cc,37,Petrol,P1E1T1,1530,0–20k,11874,G1,3840,Pune,Maruti Suzuki,82 bhp @ 6000 rpm,Swift ZXi AMT [2018-2019],113 Nm @ 4200 rpm,First,725000,5–10L,PR3,61.06,5,Individual,Automatic,AUT,1735,2019
6,White,FWD,1197 cc,40,Petrol,P1E1T1,1505,20–50k,48000,G2,3985,Delhi,Hyundai,82 bhp @ 6000 rpm,Elite i20 Magna Executive 1.2,115 Nm @ 4000 rpm,First,595000,5–10L,PR3,12.40,5,Individual,Manual,MAN,1734,2019
6,White,FWD,1197 cc,45,Petrol,P1E1T1,1505,20–50k,31000,G2,3985,Kanpur,Hyundai,82 bhp @ 6000 rpm,Elite i20 Magna 1.2 [2016-2017],115 Nm @ 4000 rpm,First,625000,5–10L,PR3,20.16,5,Individual,Manual,MAN,1734,2019
6,White,FWD,1197 cc,43,Petrol,P1E1T1,1520,20–50k,28000,G2,3765,Kharar,Hyundai,81 bhp @ 6000 rpm,Grand i10 Magna 1.2 Kappa VTVT [2013-2016],114 Nm @ 4000 rpm,First,545000,5–10L,PR3,19.46,5,Individual,Manual,MAN,1660,2019
6,White,FWD,1197 cc,42,Petrol,P1E1T1,1530,20–50k,44710,G2,3850,Pune,Maruti Suzuki,83 bhp @ 6000 rpm,Swift VXi [2014-2017],115 Nm @ 4000 rpm,First,650000,5–10L,PR3,14.54,5,Individual,Manual,MAN,1695,2019
6,White,FWD,1198 cc,35,Petrol,P1E1T1,1505,20–50k,42000,G2,3990,Delhi,Honda,87 bhp @ 6000 rpm,Amaze 1.2 E i-VTEC,109 Nm @ 4500 rpm,First,650000,5–10L,PR3,15.48,5,Individual,Manual,MAN,1680,2019
6,White,FWD,1199 cc,40,Petrol,P1E1T1,1601,0–20k,17000,G1,3999,Ahmedabad,Honda,89 bhp @ 6000 rpm,WR-V VX MT Petrol,110 Nm @ 4800 rpm,First,900000,5–10L,PR3,52.94,5,Individual,Manual,MAN,1734,2019
6,White,FWD,1199 cc,35,Petrol,P1E1T1,1501,50–100k,74237,G3,3995,Nashik,Honda,89 bhp @ 6000 rpm,Amaze 1.2 S MT Petrol [2018-2020],110 Nm @ 4800 rpm,First,675000,5–10L,PR3,9.09,5,Individual,Manual,MAN,1695,2019
6,White,FWD,1199 cc,35,Petrol,P1E1T1,1501,50–100k,54000,G3,3995,Varanasi,Honda,89 bhp @ 6000 rpm,Amaze 1.2 S CVT Petrol [2018-2020],110 Nm @ 4800 rpm,Second,650000,5–10L,PR3,12.04,5,Individual,Automatic,AUT,1695,2019
6,White,FWD,1248 cc,48,Diesel,D1I1E1,1640,20–50k,46000,G2,3995,Mumbai,Maruti Suzuki,89 bhp @ 4000 rpm,Vitara Brezza VDi AGS,200 Nm @ 1750 rpm,First,894999,5–10L,PR3,19.46,5,Individual,Automatic,AUT,1790,2019
6,White,FWD,1248 cc,37,Diesel,D1I1E1,1530,50–100k,80849,G3,3840,Hyderabad,Maruti Suzuki,74 bhp @ 4000 rpm,Swift ZDi Plus,190 Nm @ 2000 rpm,First,775000,5–10L,PR3,9.59,5,Individual,Manual,MAN,1735,2019
6,White,FWD,1248 cc,48,Diesel,D1I1E1,1640,50–100k,90000,G3,3995,Hyderabad,Maruti Suzuki,89 bhp @ 4000 rpm,Vitara Brezza ZDi Plus,200 Nm @ 1750 rpm,First,1025000,10–15L,PR4,11.39,5,Individual,Manual,MAN,1790,2019
6,White,FWD,1248 cc,48,Diesel,D1I1E1,1640,50–100k,54572,G3,3995,Jaipur,Maruti Suzuki,89 bhp @ 4000 rpm,Vitara Brezza ZDi,200 Nm @ 1750 rpm,First,990000,5–10L,PR3,18.14,5,Individual,Manual,MAN,1790,2019
6,White,FWD,1248 cc,48,Diesel,D1I1E1,1640,50–100k,81300,G3,3995,Ludhiana,Maruti Suzuki,89 bhp @ 4000 rpm,Vitara Brezza VDi,200 Nm @ 1750 rpm,First,825000,5–10L,PR3,10.15,5,Individual,Manual,MAN,1790,2019
6,White,FWD,1248 cc,48,Diesel,D1I1E1,1640,50–100k,58000,G3,3995,Mumbai,Maruti Suzuki,89 bhp @ 4000 rpm,Vitara Brezza VDi (O) [2016-2018],200 Nm @ 1750 rpm,First,975000,5–10L,PR3,16.81,5,Individual,Manual,MAN,1790,2019
6,White,FWD,1353 cc,50,Petrol,P1E1T1,1645,0–20k,17000,G1,4315,Bangalore,Kia,138 bhp @ 6000 rpm,Seltos GTX Plus 1.4 [2020-2021],242 Nm @ 1500 rpm,First,1550000,15–25L,PR5,91.18,5,Individual,Manual,MAN,1800,2019
6,White,FWD,1353 cc,50,Petrol,P1E1T1,1645,50–100k,57600,G3,4315,Chennai,Kia,138 bhp @ 6000 rpm,Seltos GTX Plus AT 1.4 [2019-2020],242 Nm @ 1500 rpm,First,1490000,10–15L,PR4,25.87,5,Individual,Automatic,AUT,1800,2019
6,White,FWD,1396 cc,60,Diesel,D1I1E1,1630,50–100k,68000,G3,4270,Bhopal,Hyundai,89 bhp @ 4000 rpm,Creta 1.4 S Plus,224 Nm @ 1500 rpm,First,1080000,10–15L,PR4,15.88,5,Individual,Manual,MAN,1780,2019
6,White,FWD,1462 cc,43,Petrol,P1E1T1,1485,20–50k,44000,G2,4490,Delhi,Maruti Suzuki,103 bhp @ 6000 rpm,Ciaz Delta Hybrid 1.5 [2018-2020],138 Nm @ 4400 rpm,First,825000,5–10L,PR3,18.75,5,Individual,Manual,MAN,1730,2019
6,White,FWD,1462 cc,45,Petrol,P1E1T1,1690,20–50k,21894,G2,4395,Delhi,Maruti Suzuki,103 bhp @ 6000 rpm,Ertiga ZXi AT,138 Nm @ 4400 rpm,First,990000,5–10L,PR3,45.22,7,Individual,Automatic,AUT,1735,2019
6,White,FWD,1497 cc,40,Petrol,P1E1T1,1495,20–50k,34000,G2,4440,Delhi,Honda,117 bhp @ 6600 rpm,City SV,145 Nm @ 4600 rpm,First,840000,5–10L,PR3,24.71,5,Individual,Manual,MAN,1695,2019
6,White,FWD,1497 cc,40,Petrol,P1E1T1,1495,20–50k,22000,G2,4440,Noida,Honda,118 bhp @ 6600 rpm,City V Petrol,145 Nm @ 4600 rpm,First,950000,5–10L,PR3,43.18,5,Individual,Manual,MAN,1695,2019
6,White,FWD,1498 cc,40,Diesel,D1I1E1,1525,20–50k,35000,G2,3995,Bhopal,Ford,99 bhp @ 3750 rpm,Aspire Titanium1.5 TDCi [2018-2020],215 Nm @ 1750 rpm,First,675000,5–10L,PR3,19.29,5,Individual,Manual,MAN,1704,2019
6,White,FWD,1498 cc,52,Diesel,D1I1E1,1647,20–50k,28000,G2,3998,Mumbai,Ford,99 bhp @ 3750 rpm,Ecosport Titanium + 1.5L TDCi [2019-2020],205 Nm @ 1750 rpm,First,850000,5–10L,PR3,30.36,5,Individual,Manual,MAN,1765,2019
6,White,FWD,1498 cc,35,Diesel,D1I1E1,1505,50–100k,56000,G3,3990,Hyderabad,Honda,99 bhp @ 3600 rpm,Amaze 1.5 VX i-DTEC,200 Nm @ 1750 rpm,First,935000,5–10L,PR3,16.70,5,Individual,Manual,MAN,1680,2019
6,White,FWD,1498 cc,43,Diesel,D1I1E1,1485,50–100k,76000,G3,4490,Hyderabad,Maruti Suzuki,94 bhp @ 4000 rpm,Ciaz Delta 1.5 Diesel,225 Nm @ 1500 rpm,First,910000,5–10L,PR3,11.97,5,Individual,Manual,MAN,1730,2019
6,White,FWD,1498 cc,40,Diesel,D1I1E1,1525,50–100k,71569,G3,3886,Lucknow,Ford,99 bhp @ 3750 rpm,Figo Titanium1.5 TDCi,215 Nm @ 1750 rpm,First,575000,5–10L,PR3,8.03,5,Individual,Manual,MAN,1695,2019
6,White,FWD,1499 cc,52,Petrol,P1E1T1,1708,0–20k,14095,G1,3999,Delhi,Ford,109 bhp @ 6300 rpm,Ecosport Trend 1.5 Ti-VCT,140 Nm @ 4400 rpm,First,775000,5–10L,PR3,54.98,5,Individual,Manual,MAN,1765,2019
6,White,FWD,1582 cc,55,Diesel,D1I1E1,1665,20–50k,47000,G2,4270,Jalandhar,Hyundai,126 bhp @ 4000 rpm,Creta SX 1.6 CRDi,260 Nm @ 1500 rpm,First,1225000,10–15L,PR4,26.06,5,Individual,Manual,MAN,1780,2019
6,White,FWD,1582 cc,43,Diesel,D1I1E1,1475,20–50k,40000,G2,4375,Ludhiana,Hyundai,126 bhp @ 4000 rpm,Verna 1.6 CRDI SX,260 Nm @ 1900 rpm,First,1125000,10–15L,PR4,28.13,5,Individual,Manual,MAN,1700,2019
6,White,FWD,1582 cc,55,Diesel,D1I1E1,1665,20–50k,39000,G2,4270,Mumbai,Hyundai,126 bhp @ 4000 rpm,Creta SX 1.6 CRDi,260 Nm @ 1500 rpm,First,1299000,10–15L,PR4,33.31,5,Individual,Manual,MAN,1780,2019
6,White,FWD,1582 cc,43,Diesel,D1I1E1,1475,20–50k,26000,G2,4375,Patna,Hyundai,126 bhp @ 4000 rpm,Verna 1.6 CRDI SX,260 Nm @ 1900 rpm,First,1100000,10–15L,PR4,42.31,5,Individual,Manual,MAN,1700,2019
6,White,FWD,1582 cc,55,Diesel,D1I1E1,1665,50–100k,58900,G3,4270,Agra,Hyundai,126 bhp @ 4000 rpm,Creta SX 1.6 CRDi,260 Nm @ 1500 rpm,First,1275000,10–15L,PR4,21.65,5,Individual,Manual,MAN,1780,2019
6,White,FWD,1591 cc,55,Petrol,P1E1T1,1665,0–20k,9576,G1,4270,Bangalore,Hyundai,122 bhp @ 6400 rpm,Creta SX 1.6 AT Petrol,151 Nm @ 4850 rpm,First,1475000,10–15L,PR4,154.03,5,Individual,Automatic,AUT,1780,2019
6,White,FWD,1591 cc,60,Petrol,P1E1T1,1630,0–20k,13000,G1,4270,Mumbai,Hyundai,122 bhp @ 6400 rpm,Creta 1.6 SX Plus AT Petrol,154 Nm @ 4850 rpm,First,1400000,10–15L,PR4,107.69,5,Individual,Automatic,AUT,1780,2019
6,White,FWD,1591 cc,43,Petrol,P1E1T1,1475,20–50k,38000,G2,4370,Bangalore,Hyundai,121 bhp @ 6300 rpm,Verna Fluidic 1.6 VTVT SX Opt AT,158 Nm @ 4200 rpm,First,1180000,10–15L,PR4,31.05,5,Individual,Automatic,AUT,1700,2019
6,White,FWD,1591 cc,43,Petrol,P1E1T1,1475,20–50k,50000,G2,4370,Delhi,Hyundai,121 bhp @ 6300 rpm,Verna Fluidic 1.6 VTVT SX Opt AT,158 Nm @ 4200 rpm,First,1125000,10–15L,PR4,22.50,5,Individual,Automatic,AUT,1700,2019
6,White,FWD,1591 cc,55,Petrol,P1E1T1,1665,20–50k,29096,G2,4270,Mumbai,Hyundai,122 bhp @ 6400 rpm,Creta SX 1.6 AT Petrol,151 Nm @ 4850 rpm,First,1390000,10–15L,PR4,47.77,5,Individual,Automatic,AUT,1780,2019
6,White,FWD,1591 cc,55,Petrol,P1E1T1,1665,20–50k,45000,G2,4270,Raipur,Hyundai,122 bhp @ 6400 rpm,Creta SX 1.6 AT Petrol,151 Nm @ 4850 rpm,First,1075000,10–15L,PR4,23.89,5,Individual,Automatic,AUT,1780,2019
6,White,FWD,1956 cc,60,Diesel,D1I1E1,1760,20–50k,46301,G2,4655,Mumbai,MG,169 bhp @ 3750 rpm,Hector Sharp 2.0 Diesel [2019-2020],350 Nm @ 1750 rpm,First,1611000,15–25L,PR5,34.79,5,Individual,Manual,MAN,1835,2019
6,White,FWD,1956 cc,50,Diesel,D1I1E1,1706,50–100k,68758,G3,4598,Hyderabad,Tata,138 bhp @ 3750 rpm,Harrier XZ [2019-2020],350 Nm @ 1750 rpm,First,1725000,15–25L,PR5,25.09,5,Individual,Manual,MAN,1894,2019
6,White,FWD,1968 cc,50,Diesel,D1I1E1,1416,0–20k,15530,G1,4456,Goa,Audi,141 bhp @ 3500 rpm,A3 35 TDI Premium + Sunroof,320 Nm @ 1750 rpm,First,2900000,25–50L,PR6,186.74,5,Individual,Automatic,AUT,1796,2019
6,White,FWD,1968 cc,50,Diesel,D1I1E1,1416,0–20k,15529,G1,4456,Mumbai,Audi,141 bhp @ 3500 rpm,A3 35 TDI Premium,320 Nm @ 1750 rpm,First,2900000,25–50L,PR6,186.75,5,Individual,Automatic,AUT,1796,2019
6,White,FWD,1968 cc,54,Diesel,D1I1E1,1427,20–50k,48000,G2,4726,Chandigarh,Audi,188 bhp @ 4200 rpm,A4 35 TDI Premium Plus,400 Nm @ 1750 rpm,First,3400000,25–50L,PR6,70.83,5,Individual,Automatic,AUT,1842,2019
6,White,FWD,1968 cc,50,Diesel,D1I1E1,1416,20–50k,36000,G2,4456,Jalandhar,Audi,141 bhp @ 3500 rpm,A3 35 TDI Premium Plus + Sunroof,320 Nm @ 1750 rpm,Second,2380000,15–25L,PR5,66.11,5,Individual,Automatic,AUT,1796,2019
6,White,FWD,1995 cc,62,Diesel,D1I1E1,1660,20–50k,44876,G2,4475,Bangalore,Hyundai,182 bhp @ 4000 rpm,Tucson GL 2WD AT Diesel,400 Nm @ 1750 rpm,First,2395000,15–25L,PR5,53.37,5,Individual,Automatic,AUT,1850,2019
6,White,FWD,1995 cc,62,Diesel,D1I1E1,1660,20–50k,31000,G2,4475,Delhi,Hyundai,182 bhp @ 4000 rpm,Tucson GL 2WD AT Diesel,400 Nm @ 1750 rpm,First,2089999,15–25L,PR5,67.42,5,Individual,Automatic,AUT,1850,2019
6,White,FWD,2143 cc,50,Diesel,D1I1E1,1494,50–100k,56500,G3,4424,Delhi,Mercedes-Benz,134 bhp @ 3600 rpm,GLA 200 d Sport,300 Nm @ 1600 rpm,First,2750000,25–50L,PR6,48.67,5,Individual,Automatic,AUT,1804,2019
6,White,FWD,2179 cc,70,Diesel,D1I1E1,1785,50–100k,75000,G3,4585,Kota,Mahindra,153 bhp @ 3750 rpm,XUV500 W11,360 Nm @ 1750 rpm,First,1500000,10–15L,PR4,20.00,7,Individual,Manual,MAN,1890,2019
6,White,FWD,796 cc,35,CNG,C1NG1,1475,50–100k,56000,G3,3395,Ahmedabad,Maruti Suzuki,47 bhp @ 6000 rpm,Alto 800 Lxi CNG,69 Nm @ 3500 rpm,First,390000,2–5L,PR2,6.96,5,Individual,Manual,MAN,1490,2019
6,White,FWD,998 cc,60,CNG,C1NG1,1675,50–100k,76000,G3,3655,Kanpur,Maruti Suzuki,58 bhp @ 5500 rpm,Wagon R LXi 1.0 CNG [2019-2020],78 Nm @ 3500 rpm,First,520000,5–10L,PR3,6.84,5,Individual,Manual,MAN,1620,2019
6,White,FWD,998 cc,35,Petrol,P1E1T1,1700,0–20k,10340,G1,3599,Delhi,Maruti Suzuki,67 bhp @ 6200 rpm,Wagon R VXI,90 Nm @ 3500 rpm,First,545000,5–10L,PR3,52.71,5,Individual,Manual,MAN,1495,2019
6,White,FWD,998 cc,45,Petrol,P1E1T1,1605,20–50k,43600,G2,3995,Allahabad,Hyundai,118 bhp @ 6000 rpm,Venue S 1.0 AT Petrol [2019-2020],172 Nm @ 1500 rpm,First,750000,5–10L,PR3,17.20,5,Individual,Automatic,AUT,1770,2019
6,White,FWD,998 cc,35,Petrol,P1E1T1,1560,20–50k,34000,G2,3695,Chennai,Maruti Suzuki,67 bhp @ 6000 rpm,Celerio VXi [2019-2020],90 Nm @ 3500 rpm,First,540000,5–10L,PR3,15.88,5,Individual,Manual,MAN,1600,2019
6,White,FWD,998 cc,35,Petrol,P1E1T1,1560,20–50k,48000,G2,3695,Hyderabad,Maruti Suzuki,67 bhp @ 6000 rpm,Celerio VXi (O) [2019-2020],90 Nm @ 3500 rpm,First,509999,5–10L,PR3,10.62,5,Individual,Manual,MAN,1600,2019
6,White,FWD,998 cc,35,Petrol,P1E1T1,1475,20–50k,22000,G2,3545,Ludhiana,Maruti Suzuki,67 bhp @ 6000 rpm,Alto VXi (O),90 Nm @ 3500 rpm,First,400000,2–5L,PR2,18.18,5,Individual,Manual,MAN,1490,2019
6,White,FWD,998 cc,35,Petrol,P1E1T1,1475,50–100k,57993,G3,3545,Hyderabad,Maruti Suzuki,67 bhp @ 6000 rpm,Alto VXi AMT,90 Nm @ 3500 rpm,First,430000,2–5L,PR2,7.41,5,Individual,Automatic,AUT,1490,2019
6,White,RWD,1493 cc,44,Diesel,D1I1E1,1880,20–50k,27500,G2,3995,Varanasi,Mahindra,70 bhp @ 3600 rpm,Bolero Power Plus ZLX,195 Nm @ 1400 rpm,First,770000,5–10L,PR3,28.00,7,Individual,Manual,MAN,1745,2019
6,White,RWD,1493 cc,60,Diesel,D1I1E1,1839,50–100k,85641,G3,3995,Bhopal,Mahindra,100 bhp @ 3750 rpm,TUV300 T6 Plus,240 Nm @ 1600 rpm,First,850000,5–10L,PR3,9.93,7,Commercial Registration,Manual,MAN,1835,2019
6,White,RWD,1493 cc,44,Diesel,D1I1E1,1880,50–100k,70000,G3,3995,Dak. Kannada,Mahindra,70 bhp @ 3600 rpm,Bolero Power Plus ZLX,195 Nm @ 1400 rpm,Second,875000,5–10L,PR3,12.50,7,Individual,Manual,MAN,1745,2019
6,White,RWD,1493 cc,60,Diesel,D1I1E1,1817,50–100k,88000,G3,3995,Hyderabad,Mahindra,100 bhp @ 3750 rpm,TUV300 T10,240 Nm @ 1600 rpm,First,944999,5–10L,PR3,10.74,7,Individual,Manual,MAN,1795,2019
6,White,RWD,1950 cc,80,Diesel,D1I1E1,1494,0–20k,5750,G1,5063,Bangalore,Mercedes-Benz,192 bhp @ 3800 rpm,E-Class E 220 d Avantgarde,400 Nm @ 1600 rpm,First,6500000,50L+,PR7,1130.43,5,Individual,Automatic,AUT,1860,2019
6,White,RWD,1950 cc,80,Diesel,D1I1E1,1494,0–20k,10000,G1,5063,Chennai,Mercedes-Benz,192 bhp @ 3800 rpm,E-Class E 220 d Avantgarde,400 Nm @ 1600 rpm,First,5950000,50L+,PR7,595.00,5,Individual,Automatic,AUT,1860,2019
6,White,RWD,1950 cc,80,Diesel,D1I1E1,1494,20–50k,30000,G2,5063,Gurgaon,Mercedes-Benz,192 bhp @ 3800 rpm,E-Class E 220d Exclusive [2019-2019],400 Nm @ 1600 rpm,First,5500000,50L+,PR7,183.33,5,Individual,Automatic,AUT,1860,2019
6,White,RWD,1950 cc,66,Diesel,D1I1E1,1442,20–50k,33000,G2,4686,Mumbai,Mercedes-Benz,192 bhp @ 3800 rpm,C-Class C 220d Progressive [2018-2019],400 Nm @ 1600 rpm,First,3950000,25–50L,PR6,119.70,5,Individual,Automatic,AUT,1810,2019
